Battles,RollingWin,OverallWin,Epsilon,Speed,AvgReward,TableSize,Opponent
256000,47.00%,40.39%,0.4437,36.42058067512443,-0.0594,913579,maxbp
257000,45.90%,40.41%,0.4437,35.995300299499945,-0.0822,914305,maxbp
258000,47.60%,40.44%,0.4437,35.19701495225764,-0.0479,915084,maxbp
259000,46.90%,40.46%,0.4437,35.59070616630668,-0.0626,915846,maxbp
260000,45.60%,40.48%,0.4437,33.876235477680865,-0.0880,916629,maxbp
261000,46.30%,40.50%,0.4415,38.51597023700821,-0.0741,917361,maxbp
262000,46.20%,40.52%,0.4415,38.588048434518875,-0.0762,918135,maxbp
263000,46.80%,40.55%,0.4415,37.8346235086306,-0.0640,918913,maxbp
264000,43.00%,40.56%,0.4415,36.774366235154616,-0.1394,919656,maxbp
265000,42.50%,40.57%,0.4415,36.55338193270028,-0.1504,920412,maxbp
266000,44.40%,40.58%,0.4415,37.103459531830566,-0.1118,921087,maxbp
267000,46.40%,40.60%,0.4415,36.51595662614777,-0.0725,921791,maxbp
268000,44.90%,40.62%,0.4415,35.636741243816836,-0.1016,922605,maxbp
269000,46.50%,40.64%,0.4415,35.979948628711256,-0.0704,923266,maxbp
270000,48.30%,40.67%,0.4415,34.37787537554461,-0.0341,923965,maxbp
271000,47.90%,40.70%,0.4392,37.40315300886467,-0.0423,924633,maxbp
272000,45.60%,40.71%,0.4392,37.339784463481834,-0.0879,925409,maxbp
273000,48.00%,40.74%,0.4392,36.88685782039307,-0.0400,926122,maxbp
274000,45.50%,40.76%,0.4392,35.981996854025375,-0.0901,926883,maxbp
275000,46.10%,40.78%,0.4392,35.78153783298085,-0.0780,927588,maxbp
276000,44.50%,40.79%,0.4392,35.46937448618747,-0.1101,928284,maxbp
277000,43.50%,40.80%,0.4392,35.906462195290295,-0.1298,928970,maxbp
278000,47.40%,40.83%,0.4392,34.87570952002014,-0.0520,929680,maxbp
279000,45.20%,40.84%,0.4392,35.309397435909766,-0.0959,930364,maxbp
280000,45.20%,40.86%,0.4392,33.7464570075681,-0.0959,931069,maxbp
281000,46.80%,40.88%,0.4370,36.90018538843788,-0.0641,931795,maxbp
282000,46.50%,40.90%,0.4370,37.457561276818566,-0.0702,932434,maxbp
283000,49.40%,40.93%,0.4370,37.15259164464761,-0.0118,933122,maxbp
